,okpdtr,year,cv_count,count_candidate,work_places,vacancy_count,cv_avg_salary,vac_avg_salary,id,okpdtr_name,okz,okz_subgroup,description
3965,246818.0,2017.0,165,85,305,158,66212.09090909091,83525.24625599712,1635,Начальник отдела (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
3966,246818.0,2018.0,65,35,305,158,71538.46153846153,83525.24625599712,1635,Начальник отдела (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
3967,246818.0,2019.0,65,30,305,158,58846.15384615385,83525.24625599712,1635,Начальник отдела (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
3968,246818.0,2020.0,85,65,305,158,103882.29411764706,83525.24625599712,1635,Начальник отдела (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
3969,246818.0,2021.0,15,15,305,158,68333.33333333333,83525.24625599712,1635,Начальник отдела (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
3970,246839.0,2016.0,50,20,139,118,67500.0,78767.72644839197,1636,Начальник отдела (в торговле),1420,14,Руководители (представители) органов власти и упра
3971,246839.0,2017.0,30,20,139,118,25843.333333333332,78767.72644839197,1636,Начальник отдела (в торговле),1420,14,Руководители (представители) органов власти и упра
3972,246839.0,2018.0,45,15,139,118,57222.222222222226,78767.72644839197,1636,Начальник отдела (в торговле),1420,14,Руководители (представители) органов власти и упра
3973,246839.0,2019.0,45,40,139,118,56111.11111111111,78767.72644839197,1636,Начальник отдела (в торговле),1420,14,Руководители (представители) органов власти и упра
3974,246839.0,2020.0,195,190,139,118,70641.02564102564,78767.72644839197,1636,Начальник отдела (в торговле),1420,14,Руководители (представители) органов власти и упра
3975,246839.0,2021.0,60,60,139,118,65249.833333333336,78767.72644839197,1636,Начальник отдела (в торговле),1420,14,Руководители (представители) органов власти и упра
3976,246913.0,2016.0,55,35,60,56,68181.81818181818,78643.21697074795,1639,"Начальник отдела (на предприятиях, осуществляющих коммерческую деятельность)",1346,13,Руководители малых учреждений организаций и предпр
3977,246913.0,2017.0,260,135,60,56,42076.92307692308,78643.21697074795,1639,"Начальник отдела (на предприятиях, осуществляющих коммерческую деятельность)",1346,13,Руководители малых учреждений организаций и предпр
3978,246913.0,2018.0,155,80,60,56,53258.06451612903,78643.21697074795,1639,"Начальник отдела (на предприятиях, осуществляющих коммерческую деятельность)",1346,13,Руководители малых учреждений организаций и предпр
3979,246913.0,2019.0,110,70,60,56,51818.22727272727,78643.21697074795,1639,"Начальник отдела (на предприятиях, осуществляющих коммерческую деятельность)",1346,13,Руководители малых учреждений организаций и предпр
3980,246913.0,2020.0,220,210,60,56,76704.54545454546,78643.21697074795,1639,"Начальник отдела (на предприятиях, осуществляющих коммерческую деятельность)",1346,13,Руководители малых учреждений организаций и предпр
3981,246913.0,2021.0,80,75,60,56,87187.5,78643.21697074795,1639,"Начальник отдела (на предприятиях, осуществляющих коммерческую деятельность)",1346,13,Руководители малых учреждений организаций и предпр
3982,246928.0,2016.0,30,10,44,43,28333.333333333332,76105.4587878788,1640,Начальник отдела (на предприятиях социально-бытового обслуживания населения),1349,13,Руководители малых учреждений организаций и предпр
3983,246928.0,2017.0,65,25,44,43,33076.92307692308,76105.4587878788,1640,Начальник отдела (на предприятиях социально-бытового обслуживания населения),1349,13,Руководители малых учреждений организаций и предпр
3984,246928.0,2018.0,40,15,44,43,51250.0,76105.4587878788,1640,Начальник отдела (на предприятиях социально-бытового обслуживания населения),1349,13,Руководители малых учреждений организаций и предпр
3985,246928.0,2019.0,40,30,44,43,33125.0,76105.4587878788,1640,Начальник отдела (на предприятиях социально-бытового обслуживания населения),1349,13,Руководители малых учреждений организаций и предпр
3986,246928.0,2020.0,5,5,44,43,25000.0,76105.4587878788,1640,Начальник отдела (на предприятиях социально-бытового обслуживания населения),1349,13,Руководители малых учреждений организаций и предпр
3987,246928.0,2021.0,35,35,44,43,42142.857142857145,76105.4587878788,1640,Начальник отдела (на предприятиях социально-бытового обслуживания населения),1349,13,Руководители малых учреждений организаций и предпр
3988,247013.0,2016.0,90,60,113,108,56388.94444444445,81138.1796899988,1646,Начальник отдела (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
3989,247013.0,2017.0,250,165,113,108,43180.8,81138.1796899988,1646,Начальник отдела (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
3990,247013.0,2018.0,140,85,113,108,56714.28571428572,81138.1796899988,1646,Начальник отдела (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
3991,247013.0,2019.0,85,80,113,108,62941.17647058824,81138.1796899988,1646,Начальник отдела (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
3992,247013.0,2020.0,130,120,113,108,65500.0,81138.1796899988,1646,Начальник отдела (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
3993,247013.0,2021.0,55,55,113,108,92272.72727272728,81138.1796899988,1646,Начальник отдела (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
3994,247028.0,2016.0,100,60,78,78,55600.0,80459.6273717799,1647,Начальник отдела (компьютерного обеспечения),1330,13,Руководители малых учреждений организаций и предпр
3995,247028.0,2017.0,160,90,78,78,52968.78125,80459.6273717799,1647,Начальник отдела (компьютерного обеспечения),1330,13,Руководители малых учреждений организаций и предпр
3996,247028.0,2018.0,160,95,78,78,63187.5,80459.6273717799,1647,Начальник отдела (компьютерного обеспечения),1330,13,Руководители малых учреждений организаций и предпр
3997,247028.0,2019.0,45,30,78,78,61666.777777777774,80459.6273717799,1647,Начальник отдела (компьютерного обеспечения),1330,13,Руководители малых учреждений организаций и предпр
3998,247028.0,2020.0,110,90,78,78,77613.63636363637,80459.6273717799,1647,Начальник отдела (компьютерного обеспечения),1330,13,Руководители малых учреждений организаций и предпр
3999,247028.0,2021.0,40,40,78,78,69375.0,80459.6273717799,1647,Начальник отдела (компьютерного обеспечения),1330,13,Руководители малых учреждений организаций и предпр
4000,247780.0,2016.0,60,36,81,70,36666.666666666664,76214.65696924603,1685,"Начальник охраны (объекта, участка)",1213,12,Руководители (представители) органов власти и упра
4001,247780.0,2017.0,120,76,81,70,35933.333333333336,76214.65696924603,1685,"Начальник охраны (объекта, участка)",1213,12,Руководители (представители) органов власти и упра
4002,247780.0,2018.0,76,52,81,70,43684.21052631579,76214.65696924603,1685,"Начальник охраны (объекта, участка)",1213,12,Руководители (представители) органов власти и упра
4003,247780.0,2019.0,56,36,81,70,46071.42857142857,76214.65696924603,1685,"Начальник охраны (объекта, участка)",1213,12,Руководители (представители) органов власти и упра
4004,247780.0,2020.0,232,220,81,70,47344.8275862069,76214.65696924603,1685,"Начальник охраны (объекта, участка)",1213,12,Руководители (представители) органов власти и упра
4005,247780.0,2021.0,44,40,81,70,44090.90909090909,76214.65696924603,1685,"Начальник охраны (объекта, участка)",1213,12,Руководители (представители) органов власти и упра
4006,247920.0,2016.0,2,2,5,3,60000.0,76234.625,1689,Начальник партии (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4007,247920.0,2019.0,6,4,5,3,50000.0,76234.625,1689,Начальник партии (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4008,247920.0,2020.0,2,2,5,3,45000.0,76234.625,1689,Начальник партии (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4009,248295.0,2016.0,5,5,483,420,50000.0,70030.07637443194,1704,Начальник почтамта,1324,13,Руководители малых учреждений организаций и предпр
4010,248295.0,2017.0,10,5,483,420,20000.0,70030.07637443194,1704,Начальник почтамта,1324,13,Руководители малых учреждений организаций и предпр
4011,248295.0,2018.0,10,5,483,420,15000.0,70030.07637443194,1704,Начальник почтамта,1324,13,Руководители малых учреждений организаций и предпр
4012,248295.0,2019.0,10,10,483,420,25000.0,70030.07637443194,1704,Начальник почтамта,1324,13,Руководители малых учреждений организаций и предпр
4013,248295.0,2020.0,10,10,483,420,25000.0,70030.07637443194,1704,Начальник почтамта,1324,13,Руководители малых учреждений организаций и предпр
4014,248295.0,2021.0,5,5,483,420,20000.0,70030.07637443194,1704,Начальник почтамта,1324,13,Руководители малых учреждений организаций и предпр
4015,248410.0,2016.0,100,50,222,195,55500.0,84100.45462921841,1709,Начальник производства (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4016,248410.0,2017.0,310,175,222,195,58225.806451612894,84100.45462921841,1709,Начальник производства (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4017,248410.0,2018.0,155,80,222,195,57580.645161290326,84100.45462921841,1709,Начальник производства (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4018,248410.0,2019.0,90,60,222,195,50277.77777777778,84100.45462921841,1709,Начальник производства (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4019,248410.0,2020.0,395,370,222,195,66660.93670886075,84100.45462921841,1709,Начальник производства (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4020,248410.0,2021.0,120,115,222,195,61041.666666666664,84100.45462921841,1709,Начальник производства (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4021,248459.0,2016.0,5,5,26,25,40000.0,82991.26857142858,1711,Начальник (заведующий) производственной лаборатории,1321,13,Руководители малых учреждений организаций и предпр
4022,248459.0,2017.0,5,5,26,25,40000.0,82991.26857142858,1711,Начальник (заведующий) производственной лаборатории,1321,13,Руководители малых учреждений организаций и предпр
4023,248459.0,2018.0,20,20,26,25,48750.0,82991.26857142858,1711,Начальник (заведующий) производственной лаборатории,1321,13,Руководители малых учреждений организаций и предпр
4024,248459.0,2020.0,35,30,26,25,52857.142857142855,82991.26857142858,1711,Начальник (заведующий) производственной лаборатории,1321,13,Руководители малых учреждений организаций и предпр
4025,248459.0,2021.0,20,20,26,25,42500.0,82991.26857142858,1711,Начальник (заведующий) производственной лаборатории,1321,13,Руководители малых учреждений организаций и предпр
4026,248504.0,2016.0,10,5,31,23,15000.0,74592.30500000001,1713,Начальник (заведующий) пункта (в сельском хозяйстве),1311,13,Руководители малых учреждений организаций и предпр
4027,248504.0,2017.0,5,5,31,23,30000.0,74592.30500000001,1713,Начальник (заведующий) пункта (в сельском хозяйстве),1311,13,Руководители малых учреждений организаций и предпр
4028,248504.0,2020.0,15,15,31,23,58333.333333333336,74592.30500000001,1713,Начальник (заведующий) пункта (в сельском хозяйстве),1311,13,Руководители малых учреждений организаций и предпр
4029,248504.0,2021.0,25,25,31,23,52000.0,74592.30500000001,1713,Начальник (заведующий) пункта (в сельском хозяйстве),1311,13,Руководители малых учреждений организаций и предпр
4030,249235.0,2016.0,240,115,377,371,57229.166666666664,79497.96621594593,1743,Начальник (заведующий) службы (специализированной в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4031,249235.0,2017.0,935,465,377,371,48315.50802139037,79497.96621594593,1743,Начальник (заведующий) службы (специализированной в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4032,249235.0,2018.0,610,320,377,371,53098.37704918033,79497.96621594593,1743,Начальник (заведующий) службы (специализированной в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4033,249235.0,2019.0,190,95,377,371,64526.31578947369,79497.96621594593,1743,Начальник (заведующий) службы (специализированной в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4034,249235.0,2020.0,470,405,377,371,66351.06382978724,79497.96621594593,1743,Начальник (заведующий) службы (специализированной в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4035,249235.0,2021.0,210,195,377,371,55476.28571428572,79497.96621594593,1743,Начальник (заведующий) службы (специализированной в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4036,249269.0,2016.0,4,4,28,26,30000.0,79416.39583333334,1748,Начальник службы (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
4037,249269.0,2017.0,20,20,28,26,28000.0,79416.39583333334,1748,Начальник службы (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
4038,249269.0,2021.0,4,4,28,26,45000.0,79416.39583333334,1748,Начальник службы (материально-технического снабжения),1324,13,Руководители малых учреждений организаций и предпр
4039,249273.0,2016.0,15,5,171,168,50000.0,80625.37922838723,1749,Начальник службы (функциональной в прочих областях деятельности),1219,12,Руководители (представители) органов власти и упра
4040,249273.0,2017.0,55,15,171,168,41818.181818181816,80625.37922838723,1749,Начальник службы (функциональной в прочих областях деятельности),1219,12,Руководители (представители) органов власти и упра
4041,249273.0,2018.0,15,10,171,168,116666.66666666667,80625.37922838723,1749,Начальник службы (функциональной в прочих областях деятельности),1219,12,Руководители (представители) органов власти и упра
4042,249273.0,2019.0,20,15,171,168,39500.0,80625.37922838723,1749,Начальник службы (функциональной в прочих областях деятельности),1219,12,Руководители (представители) органов власти и упра
4043,249273.0,2020.0,20,15,171,168,67500.0,80625.37922838723,1749,Начальник службы (функциональной в прочих областях деятельности),1219,12,Руководители (представители) органов власти и упра
4044,249273.0,2021.0,5,5,171,168,110000.0,80625.37922838723,1749,Начальник службы (функциональной в прочих областях деятельности),1219,12,Руководители (представители) органов власти и упра
4045,249451.0,2016.0,35,15,286,172,60714.28571428572,80985.46632593489,1760,Начальник смены (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4046,249451.0,2017.0,140,60,286,172,40357.142857142855,80985.46632593489,1760,Начальник смены (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4047,249451.0,2018.0,70,40,286,172,65714.28571428571,80985.46632593489,1760,Начальник смены (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4048,249451.0,2019.0,55,35,286,172,60000.0,80985.46632593489,1760,Начальник смены (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4049,249451.0,2020.0,125,105,286,172,56170.280000000006,80985.46632593489,1760,Начальник смены (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4050,249451.0,2021.0,75,65,286,172,70808.66666666667,80985.46632593489,1760,Начальник смены (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4051,249517.0,2016.0,25,10,230,160,23000.0,79697.34912803417,1762,Начальник смены (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4052,249517.0,2017.0,65,35,230,160,45230.769230769234,79697.34912803417,1762,Начальник смены (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4053,249517.0,2018.0,40,25,230,160,42500.0,79697.34912803417,1762,Начальник смены (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4054,249517.0,2019.0,25,15,230,160,29600.0,79697.34912803417,1762,Начальник смены (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4055,249517.0,2020.0,65,55,230,160,46500.0,79697.34912803417,1762,Начальник смены (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4056,250425.0,2016.0,5,5,150,148,50000.0,85801.54120352861,1795,Начальник управления (специализированного в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4057,250425.0,2017.0,45,15,150,148,61666.666666666664,85801.54120352861,1795,Начальник управления (специализированного в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4058,250425.0,2018.0,20,20,150,148,60000.0,85801.54120352861,1795,Начальник управления (специализированного в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4059,250425.0,2019.0,10,10,150,148,90000.0,85801.54120352861,1795,Начальник управления (специализированного в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4060,250425.0,2020.0,20,20,150,148,146000.0,85801.54120352861,1795,Начальник управления (специализированного в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4061,250425.0,2021.0,5,5,150,148,150000.0,85801.54120352861,1795,Начальник управления (специализированного в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4062,250800.0,2016.0,35,30,401,353,66428.57142857143,87288.99839654508,1809,Начальник участка (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4063,250800.0,2017.0,365,205,401,353,50972.602739726026,87288.99839654508,1809,Начальник участка (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4064,250800.0,2018.0,205,125,401,353,58782.68292682928,87288.99839654508,1809,Начальник участка (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4065,250800.0,2019.0,80,55,401,353,70937.5,87288.99839654508,1809,Начальник участка (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4066,250800.0,2020.0,225,195,401,353,61155.55555555555,87288.99839654508,1809,Начальник участка (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4067,250800.0,2021.0,80,65,401,353,57937.5,87288.99839654508,1809,Начальник участка (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4068,250815.0,2016.0,135,75,495,207,58703.70370370369,88487.71757692358,1810,Начальник участка (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
4069,250815.0,2017.0,430,295,495,207,65291.62790697675,88487.71757692358,1810,Начальник участка (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
4070,250815.0,2018.0,130,95,495,207,64426.92307692308,88487.71757692358,1810,Начальник участка (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
4071,250815.0,2019.0,90,50,495,207,58112.777777777774,88487.71757692358,1810,Начальник участка (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
4072,250815.0,2020.0,255,245,495,207,77058.82352941176,88487.71757692358,1810,Начальник участка (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
4073,250815.0,2021.0,55,55,495,207,86818.18181818182,88487.71757692358,1810,Начальник участка (в строительстве),1323,13,Руководители малых учреждений организаций и предпр
4074,250820.0,2016.0,25,10,596,537,35800.0,81445.38374986176,1811,Начальник участка (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4075,250820.0,2017.0,215,95,596,537,56860.46511627907,81445.38374986176,1811,Начальник участка (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4076,250820.0,2018.0,100,55,596,537,48750.0,81445.38374986176,1811,Начальник участка (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4077,250820.0,2019.0,80,45,596,537,62187.5,81445.38374986176,1811,Начальник участка (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4078,250820.0,2020.0,120,120,596,537,57416.666666666664,81445.38374986176,1811,Начальник участка (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4079,250820.0,2021.0,60,60,596,537,52916.666666666664,81445.38374986176,1811,Начальник участка (в прочих отраслях),1213,12,Руководители (представители) органов власти и упра
4080,251019.0,2016.0,4,4,15,15,25000.0,97091.5625,1820,Начальник хозяйства (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4081,251019.0,2021.0,4,4,15,15,40000.0,97091.5625,1820,Начальник хозяйства (в промышленности),1321,13,Руководители малых учреждений организаций и предпр
4082,251146.0,2016.0,90,70,572,516,55000.0,83532.22020292652,1826,Начальник цеха,1321,13,Руководители малых учреждений организаций и предпр
4083,251146.0,2017.0,320,175,572,516,53203.125,83532.22020292652,1826,Начальник цеха,1321,13,Руководители малых учреждений организаций и предпр
4084,251146.0,2018.0,115,65,572,516,64782.65217391304,83532.22020292652,1826,Начальник цеха,1321,13,Руководители малых учреждений организаций и предпр
4085,251146.0,2019.0,145,115,572,516,50586.206896551725,83532.22020292652,1826,Начальник цеха,1321,13,Руководители малых учреждений организаций и предпр
4086,251146.0,2020.0,150,145,572,516,63100.0,83532.22020292652,1826,Начальник цеха,1321,13,Руководители малых учреждений организаций и предпр
4087,251146.0,2021.0,85,85,572,516,60832.47058823529,83532.22020292652,1826,Начальник цеха,1321,13,Руководители малых учреждений организаций и предпр
4088,251343.0,2016.0,4,4,19,19,35000.0,77769.98397986498,1832,"Начальник штаба (авиационного, гражданской обороны, предприятия, училища)",1213,12,Руководители (представители) органов власти и упра
4089,253372.0,2016.0,10,5,49,32,25000.0,75381.54523809525,1864,Оператор по обработке перевозочных документов,4323,43,Служащие данной укрупненной группы выполняют преим
4090,253372.0,2017.0,25,15,49,32,12600.0,75381.54523809525,1864,Оператор по обработке перевозочных документов,4323,43,Служащие данной укрупненной группы выполняют преим
4091,253372.0,2018.0,30,20,49,32,25000.0,75381.54523809525,1864,Оператор по обработке перевозочных документов,4323,43,Служащие данной укрупненной группы выполняют преим
4092,253372.0,2019.0,15,15,49,32,17000.0,75381.54523809525,1864,Оператор по обработке перевозочных документов,4323,43,Служащие данной укрупненной группы выполняют преим
4093,253372.0,2020.0,70,65,49,32,28071.428571428572,75381.54523809525,1864,Оператор по обработке перевозочных документов,4323,43,Служащие данной укрупненной группы выполняют преим
4094,253372.0,2021.0,55,55,49,32,28181.818181818184,75381.54523809525,1864,Оператор по обработке перевозочных документов,4323,43,Служащие данной укрупненной группы выполняют преим
4095,253796.0,2016.0,25,10,167,63,24000.0,77725.81001221001,1874,Организатор путешествий (экскурсий),3339,33,Специалисты среднего уровня квалификации в сфере о
4096,253796.0,2017.0,25,15,167,63,16800.0,77725.81001221001,1874,Организатор путешествий (экскурсий),3339,33,Специалисты среднего уровня квалификации в сфере о
4097,253796.0,2018.0,15,15,167,63,17333.333333333332,77725.81001221001,1874,Организатор путешествий (экскурсий),3339,33,Специалисты среднего уровня квалификации в сфере о
4098,253796.0,2019.0,20,15,167,63,31750.0,77725.81001221001,1874,Организатор путешествий (экскурсий),3339,33,Специалисты среднего уровня квалификации в сфере о
4099,253796.0,2020.0,130,125,167,63,40115.38461538462,77725.81001221001,1874,Организатор путешествий (экскурсий),3339,33,Специалисты среднего уровня квалификации в сфере о
4100,253796.0,2021.0,10,10,167,63,32500.0,77725.81001221001,1874,Организатор путешествий (экскурсий),3339,33,Специалисты среднего уровня квалификации в сфере о
4101,254125.0,2016.0,8,8,13,12,22500.0,77904.52083333334,1884,Охотовед,2132,21,Программисты разрабатывают записывают проверяют пр
4102,254125.0,2017.0,80,52,13,12,31750.0,77904.52083333334,1884,Охотовед,2132,21,Программисты разрабатывают записывают проверяют пр
4103,254125.0,2018.0,52,20,13,12,31046.153846153848,77904.52083333334,1884,Охотовед,2132,21,Программисты разрабатывают записывают проверяют пр
4104,254125.0,2019.0,48,36,13,12,26750.0,77904.52083333334,1884,Охотовед,2132,21,Программисты разрабатывают записывают проверяют пр
4105,254125.0,2020.0,96,84,13,12,33333.333333333336,77904.52083333334,1884,Охотовед,2132,21,Программисты разрабатывают записывают проверяют пр
4106,254125.0,2021.0,24,24,13,12,39166.666666666664,77904.52083333334,1884,Охотовед,2132,21,Программисты разрабатывают записывают проверяют пр
4107,254163.0,2016.0,2982,1836,35147,5186,22036.382293762577,74429.27088997493,1885,Охранник,5414,54,
4108,254163.0,2017.0,10290,5658,35147,5186,25086.627988338194,74429.27088997493,1885,Охранник,5414,54,
4109,254163.0,2018.0,8076,4794,35147,5186,25616.16864784547,74429.27088997493,1885,Охранник,5414,54,
4110,254163.0,2019.0,7188,5160,35147,5186,23834.136060100165,74429.27088997493,1885,Охранник,5414,54,
4111,254163.0,2020.0,32100,30426,35147,5186,28036.94878504673,74429.27088997493,1885,Охранник,5414,54,
4112,254163.0,2021.0,10950,10488,35147,5186,28420.32328767123,74429.27088997493,1885,Охранник,5414,54,
4113,254197.0,2016.0,45,25,147,58,31666.666666666668,77989.33527917051,1887,Оценщик,2432,24,"Библиотекари библиографы, документоведы и специали"
4114,254197.0,2017.0,195,100,147,58,29589.743589743586,77989.33527917051,1887,Оценщик,2432,24,"Библиотекари библиографы, документоведы и специали"
4115,254197.0,2018.0,125,55,147,58,24560.0,77989.33527917051,1887,Оценщик,2432,24,"Библиотекари библиографы, документоведы и специали"
4116,254197.0,2019.0,55,25,147,58,36818.181818181816,77989.33527917051,1887,Оценщик,2432,24,"Библиотекари библиографы, документоведы и специали"
4117,254197.0,2020.0,155,140,147,58,37903.22580645161,77989.33527917051,1887,Оценщик,2432,24,"Библиотекари библиографы, документоведы и специали"
4118,254197.0,2021.0,45,45,147,58,44444.444444444445,77989.33527917051,1887,Оценщик,2432,24,"Библиотекари библиографы, документоведы и специали"
4119,254214.0,2016.0,30,25,45,23,25000.0,80510.7125,1889,Оценщик (эксперт по оценке имущества),2432,24,"Библиотекари библиографы, документоведы и специали"
4120,254214.0,2017.0,150,60,45,23,30933.333333333332,80510.7125,1889,Оценщик (эксперт по оценке имущества),2432,24,"Библиотекари библиографы, документоведы и специали"
4121,254214.0,2018.0,100,70,45,23,33000.0,80510.7125,1889,Оценщик (эксперт по оценке имущества),2432,24,"Библиотекари библиографы, документоведы и специали"
4122,254214.0,2019.0,40,25,45,23,37500.0,80510.7125,1889,Оценщик (эксперт по оценке имущества),2432,24,"Библиотекари библиографы, документоведы и специали"
4123,254214.0,2020.0,260,220,45,23,38423.07692307692,80510.7125,1889,Оценщик (эксперт по оценке имущества),2432,24,"Библиотекари библиографы, документоведы и специали"
4124,254214.0,2021.0,85,80,45,23,42647.05882352941,80510.7125,1889,Оценщик (эксперт по оценке имущества),2432,24,"Библиотекари библиографы, документоведы и специали"
4125,254746.0,2016.0,8,8,86,54,30000.0,72653.30962301587,1896,Паспортист,4110,41,Служащие данной укрупненной группы выполняют преим
4126,254746.0,2017.0,68,28,86,54,16117.64705882353,72653.30962301587,1896,Паспортист,4110,41,Служащие данной укрупненной группы выполняют преим
4127,254746.0,2018.0,40,20,86,54,25600.0,72653.30962301587,1896,Паспортист,4110,41,Служащие данной укрупненной группы выполняют преим
4128,254746.0,2019.0,12,8,86,54,21666.666666666668,72653.30962301587,1896,Паспортист,4110,41,Служащие данной укрупненной группы выполняют преим
4129,254746.0,2020.0,80,72,86,54,29100.0,72653.30962301587,1896,Паспортист,4110,41,Служащие данной укрупненной группы выполняют преим
4130,254746.0,2021.0,20,20,86,54,25000.0,72653.30962301587,1896,Паспортист,4110,41,Служащие данной укрупненной группы выполняют преим
4131,254784.0,2016.0,195,125,3406,2503,18269.74358974359,72830.72332236418,1897,Педагог дополнительного образования,2330,23,
4132,254784.0,2017.0,1530,935,3406,2503,19807.43137254902,72830.72332236418,1897,Педагог дополнительного образования,2330,23,
4133,254784.0,2018.0,1275,870,3406,2503,22924.807843137256,72830.72332236418,1897,Педагог дополнительного образования,2330,23,
4134,254784.0,2019.0,680,485,3406,2503,23147.191176470587,72830.72332236418,1897,Педагог дополнительного образования,2330,23,
4135,254784.0,2020.0,4455,4095,3406,2503,27158.050505050505,72830.72332236418,1897,Педагог дополнительного образования,2330,23,
4136,254784.0,2021.0,1125,1070,3406,2503,30003.164444444446,72830.72332236418,1897,Педагог дополнительного образования,2330,23,
4137,254816.0,2016.0,60,30,1893,1093,21666.666666666668,72776.46642388676,1898,Педагог-организатор,2330,23,
4138,254816.0,2017.0,400,255,1893,1093,20318.9875,72776.46642388676,1898,Педагог-организатор,2330,23,
4139,254816.0,2018.0,360,230,1893,1093,26320.555555555555,72776.46642388676,1898,Педагог-организатор,2330,23,
4140,254816.0,2019.0,190,95,1893,1093,26080.894736842107,72776.46642388676,1898,Педагог-организатор,2330,23,
4141,254816.0,2020.0,595,550,1893,1093,29600.67226890756,72776.46642388676,1898,Педагог-организатор,2330,23,
4142,254816.0,2021.0,240,215,1893,1093,33833.333333333336,72776.46642388676,1898,Педагог-организатор,2330,23,
4143,254841.0,2016.0,775,470,3549,3369,20090.451612903227,72517.07505563126,1899,Педагог-психолог,2330,23,
4144,254841.0,2017.0,3790,2380,3549,3369,21099.683377308706,72517.07505563126,1899,Педагог-психолог,2330,23,
4145,254841.0,2018.0,2525,1615,3549,3369,22086.79603960396,72517.07505563126,1899,Педагог-психолог,2330,23,
4146,254841.0,2019.0,1225,900,3549,3369,24177.755102040817,72517.07505563126,1899,Педагог-психолог,2330,23,
4147,254841.0,2020.0,3370,3040,3549,3369,28237.284866468843,72517.07505563126,1899,Педагог-психолог,2330,23,
4148,254841.0,2021.0,1145,1080,3549,3369,28584.66375545851,72517.07505563126,1899,Педагог-психолог,2330,23,
4149,254873.0,2016.0,95,40,1220,1122,19052.63157894737,72614.15149520946,1900,Педагог социальный,2330,23,
4150,254873.0,2017.0,380,210,1220,1122,22079.21052631579,72614.15149520946,1900,Педагог социальный,2330,23,
