,okpdtr,cv_avg_salary,cv_count,count_candidate,work_places,vacancy_count,vac_avg_salary,id,okpdtr_name,okz,okz_subgroup,description
1452,197789.0,37820.51282051282,78,57,645,164,82109.98619053837,8009,Электромеханик по лифтам,7411,74,Рабочие мясной рыбной и консервной промышленности
1453,197844.0,31666.666666666668,3,3,20,20,79728.65,8012,Электромеханик по ремонту и обслуживанию медицинского оборудования,7311,73,Рабочие занятые изготовлением и ремонтом прецизион
1454,197929.0,46454.545454545456,11,9,372,176,85125.87538966833,8017,Электромеханик по средствам автоматики и приборам технологического оборудования,8212,82,Операторы и машинисты оборудования по производству
1455,197933.0,29684.21052631579,19,14,93,57,83468.18713450294,8018,Электромеханик по торговому и холодильному оборудованию,7127,71,Строители-монтажники и рабочие родственных професс
1456,197986.0,33846.153846153844,13,10,1226,189,87236.76932230132,8021,Электромонтажник-наладчик,7411,74,Рабочие мясной рыбной и консервной промышленности
1457,198029.0,46534.36440677966,118,87,129,37,83104.92792792793,8023,Электромонтажник по вторичным цепям,7411,74,Рабочие мясной рыбной и консервной промышленности
1458,198048.0,39491.73986486487,296,243,1940,241,90995.63464965958,8024,Электромонтажник по кабельным сетям,7411,74,Рабочие мясной рыбной и консервной промышленности
1459,198067.0,36477.69575471698,424,350,1005,174,86863.14869202036,8025,Электромонтажник по освещению и осветительным сетям,7411,74,Рабочие мясной рыбной и консервной промышленности
1460,198086.0,39641.41025641026,78,60,397,79,87268.28195350007,8026,Электромонтажник по распределительным устройствам,7411,74,Рабочие мясной рыбной и консервной промышленности
1461,198103.0,31473.57894736842,19,14,93,10,96083.66666666667,8027,"Электромонтажник по сигнализации, централизации и блокировке на железнодорожном транспорте и наземных линиях метрополитена",7411,74,Рабочие мясной рыбной и консервной промышленности
1462,198122.0,40444.80593607306,438,331,3448,578,89171.2000795138,8028,Электромонтажник по силовым сетям и электрооборудованию,7411,74,Рабочие мясной рыбной и консервной промышленности
1463,198141.0,28631.57894736842,19,12,81,34,84091.62168127211,8029,Электромонтажник по электрическим машинам,7411,74,Рабочие мясной рыбной и консервной промышленности
1464,198160.0,48593.75,32,27,306,49,92363.08303227808,8030,Электромонтажник судовой,7411,74,Рабочие мясной рыбной и консервной промышленности
1465,198175.0,30000.0,3,3,158,39,83082.12820512823,8031,Электромонтажник-схемщик,7412,74,Рабочие хлебопекарно-макаронного производства конд
1466,198194.0,36515.08823529412,68,52,54,36,90898.14814814815,8033,Электромонтер главного щита управления электростанции,7127,71,Строители-монтажники и рабочие родственных професс
1467,198211.0,30739.130434782608,69,57,120,95,85452.48637626186,8034,Электромонтер диспетчерского оборудования и телеавтоматики,8212,82,Операторы и машинисты оборудования по производству
1468,198230.0,30000.0,2,1,4,3,75448.22222222223,8035,Электромонтер канализационных сооружений связи,7413,74,Дегустаторы продуктов питания и напитков и определ
1469,198255.0,29955.187096774192,155,128,789,396,80507.38284762585,8036,Электромонтер контактной сети,7411,74,Рабочие мясной рыбной и консервной промышленности
1470,198279.0,30912.675,200,152,304,207,80792.64099428144,8037,Электромонтер линейных сооружений телефонной связи и радиофикации,7413,74,Дегустаторы продуктов питания и напитков и определ
1471,198298.0,40373.42857142857,287,219,268,68,90720.22549019607,8038,Электромонтер-линейщик по монтажу воздушных линий высокого напряжения и контактной сети,7411,74,Рабочие мясной рыбной и консервной промышленности
1472,198315.0,36434.012931034486,232,177,720,453,84980.96662690138,8039,Электромонтер оперативно-выездной бригады,7127,71,Строители-монтажники и рабочие родственных професс
1473,198321.0,32111.71111111111,90,72,1318,598,80386.01642638714,8040,Электромонтер охранно-пожарной сигнализации,7413,74,Дегустаторы продуктов питания и напитков и определ
1474,198349.0,35680.56578947369,76,50,245,191,84089.71419628145,8041,Электромонтер по испытаниям и измерениям,7412,74,Рабочие хлебопекарно-макаронного производства конд
1475,198368.0,38666.666666666664,9,7,15,12,77143.77777777777,8042,Электромонтер по надзору за трассами кабельных сетей,7411,74,Рабочие мясной рыбной и консервной промышленности
1476,198387.0,48611.11111111111,18,15,91,23,106663.03196731707,8043,Электромонтер по обслуживанию буровых,7127,71,Строители-монтажники и рабочие родственных професс
1477,198423.0,31097.560975609755,41,26,689,435,84473.24597701151,8045,Электромонтер по обслуживанию подстанции,7127,71,Строители-монтажники и рабочие родственных професс
1478,198480.0,31303.660714285714,56,39,525,245,84673.68283051465,8047,Электромонтер по обслуживанию электрооборудования электростанций,7127,71,Строители-монтажники и рабочие родственных професс
1479,198508.0,31786.428571428572,70,56,772,483,81194.3397063279,8048,Электромонтер по обслуживанию электроустановок,7413,74,Дегустаторы продуктов питания и напитков и определ
1480,198527.0,33379.5,6,6,65,45,88349.20152403609,8049,Электромонтер по оперативным переключениям в распределительных сетях,7127,71,Строители-монтажники и рабочие родственных професс
1481,198546.0,30727.272727272728,33,19,487,331,87246.6951001705,8050,"Электромонтер по ремонту аппаратуры, релейной защиты и автоматики",8212,82,Операторы и машинисты оборудования по производству
1482,198550.0,28250.0,10,8,651,393,86397.16828794719,8051,Электромонтер по ремонту воздушных линий электропередачи,7411,74,Рабочие мясной рыбной и консервной промышленности
1483,198574.0,25000.0,2,1,29,13,86248.30769230772,8052,Электромонтер по ремонту вторичной коммуникации и связи,7127,71,Строители-монтажники и рабочие родственных професс
1484,198599.0,45428.57142857143,14,9,391,222,84125.4760191057,8053,Электромонтер по ремонту и монтажу кабельных линий,7413,74,Дегустаторы продуктов питания и напитков и определ
1485,198616.0,33158.01124144672,2046,1492,19421,9995,81523.75352000294,8054,Электромонтер по ремонту и обслуживанию электрооборудования,7127,71,Строители-монтажники и рабочие родственных професс
1486,198635.0,45000.0,1,1,118,87,82288.97013695353,8055,Электромонтер по ремонту обмоток и изоляции электрооборудования,7412,74,Рабочие хлебопекарно-макаронного производства конд
1487,198673.0,26275.0,40,30,2292,1423,82041.6936252455,8056,Электромонтер по эксплуатации распределительных сетей,7127,71,Строители-монтажники и рабочие родственных професс
1488,198692.0,24307.69230769231,13,8,1027,463,80169.93478149007,8057,Электромонтер по эксплуатации электросчетчиков,7411,74,Рабочие мясной рыбной и консервной промышленности
1489,198762.0,30526.315789473683,19,10,326,92,82156.02536231882,8061,Электромонтер по ремонту и обслуживанию аппаратуры и устройств связи,7413,74,Дегустаторы продуктов питания и напитков и определ
1490,198781.0,25000.0,1,1,21,16,86370.27083333334,8062,Электромонтер станционного оборудования радиорелейных линий связи,7413,74,Дегустаторы продуктов питания и напитков и определ
1491,198809.0,40000.0,2,2,4,4,80296.83333333333,8063,Электромонтер станционного оборудования радиофикации,7413,74,Дегустаторы продуктов питания и напитков и определ
1492,198813.0,55000.0,1,1,23,10,78102.43333333333,8064,Электромонтер станционного оборудования телеграфной связи,7413,74,Дегустаторы продуктов питания и напитков и определ
1493,198832.0,25222.222222222223,9,9,100,70,81390.18193211846,8065,Электромонтер станционного оборудования телефонной связи,7413,74,Дегустаторы продуктов питания и напитков и определ
1494,198851.0,31250.0,4,3,26,19,84598.82817096275,8066,Электромонтер станционного радиооборудования,7413,74,Дегустаторы продуктов питания и напитков и определ
1495,198870.0,30000.0,2,2,19,16,77659.58333333333,8067,Электромонтер станционного телевизионного оборудования,7413,74,Дегустаторы продуктов питания и напитков и определ
1496,198885.0,25850.0,7,4,93,51,78788.66666666667,8068,Электромонтер тяговой подстанции,7412,74,Рабочие хлебопекарно-макаронного производства конд
1497,198902.0,31106.416666666668,12,11,298,129,83171.92825444252,8069,"Электромонтер по обслуживанию и ремонту устройств сигнализации,централизации, блокировки",7233,72,Слесари-механики слесари-сборщики и слесари-ремонт
1498,199017.0,40000.0,1,1,12,10,84287.13333333333,8072,Электрорадионавигатор,8350,83,Водители и машинисты подвижного оборудования управ
1499,199036.0,29000.0,7,7,29,9,91900.1851851852,8073,Электросварщик листов и лент,7212,72,Сварщики и газорезчики сваривают и режут металличе
1500,199055.0,32992.657754010695,187,148,4051,657,89716.0751179344,8074,Электросварщик на автоматических и полуавтоматических машинах,7212,72,Сварщики и газорезчики сваривают и режут металличе
1501,199065.0,38849.3918128655,1026,818,6932,1743,87753.32095759128,8075,Электросварщик ручной сварки,7212,72,Сварщики и газорезчики сваривают и режут металличе
1502,199089.0,40000.0,1,1,104,17,88513.58823529411,8076,Электросварщик труб на стане,7212,72,Сварщики и газорезчики сваривают и режут металличе
1503,199125.0,50714.28571428572,7,5,11,4,111427.83333333333,8078,Электрослесарь-монтажник подземного горнопроходческого оборудования,7150,71,Рабочие занятые на строительстве шахт (рудников) и
1504,199144.0,43333.333333333336,3,3,38,4,108131.33333333334,8079,Электрослесарь на проходке,7150,71,Рабочие занятые на строительстве шахт (рудников) и
1505,199159.0,47789.91596638656,119,94,1079,134,99768.3682306577,8080,Электрослесарь подземный,8212,82,Операторы и машинисты оборудования по производству
1506,199178.0,41000.0,13,11,109,61,86542.15316242835,8081,Электрослесарь по обслуживанию автоматики и средств измерений электростанций,7127,71,Строители-монтажники и рабочие родственных професс
1507,199197.0,41176.470588235294,17,12,286,183,84790.67105917986,8082,Электрослесарь по ремонту и обслуживанию автоматики и средств измерений электростанций,7127,71,Строители-монтажники и рабочие родственных професс
1508,199214.0,35000.0,2,2,60,45,84541.5172072556,8083,Электрослесарь по ремонту оборудования нефтебаз,7127,71,Строители-монтажники и рабочие родственных професс
1509,199233.0,41803.41379310345,29,23,464,291,86153.93019180848,8084,Электрослесарь по ремонту оборудования распределительных устройств,7412,74,Рабочие хлебопекарно-макаронного производства конд
1510,199271.0,41909.09090909091,22,15,228,114,84571.00472875626,8085,Электрослесарь по ремонту электрических машин,8212,82,Операторы и машинисты оборудования по производству
1511,199290.0,35200.0,25,18,199,122,85755.91096035448,8086,Электрослесарь по ремонту электрооборудования электростанций,7127,71,Строители-монтажники и рабочие родственных професс
1512,199318.0,39976.54447439353,371,265,2439,934,88256.05102305546,8087,Электрослесарь (слесарь) дежурный и по ремонту оборудования,7127,71,Строители-монтажники и рабочие родственных професс
1513,199337.0,37500.0,2,2,325,52,84051.3090111851,8088,Электрослесарь строительный,7411,74,Рабочие мясной рыбной и консервной промышленности
1514,199407.0,40001.818181818184,11,8,57,45,85880.51263514724,8092,Электроэрозионист,7223,72,"Станочники на металлообрабатывающих станках, налад"
1515,199426.0,19375.0,8,7,113,15,81659.77777777777,8093,Эмалировщик,7132,71,Паркетчики и настильщики полов выполняют работы по
1516,199549.0,45000.0,4,2,2,2,91516.33333333333,8099,Эмульсовар,8131,81,Операторы печей отжига стекла и стеклоизделий и об
1517,199591.0,41042.25352112676,71,57,31,19,78616.44220605047,8103,Ювелир (ювелир-модельер),7313,73,Рабочие занятые изготовлением и реставрацией ювели
1518,199623.0,27937.5,8,8,12,5,74178.33333333334,8105,Ювелир-гравер,7313,73,Рабочие занятые изготовлением и реставрацией ювели
1519,199642.0,40861.67692307692,65,58,13,5,77713.99999999999,8106,Ювелир-закрепщик,7313,73,Рабочие занятые изготовлением и реставрацией ювели
1520,199661.0,36461.90476190476,126,108,67,24,78330.52777777778,8107,Ювелир-монтировщик,7313,73,Рабочие занятые изготовлением и реставрацией ювели
1521,199695.0,30715.0,14,12,6,2,75898.33333333334,8109,Ювелир-цепочник,7313,73,Рабочие занятые изготовлением и реставрацией ювели
1522,200017.0,37935.489130434784,184,112,2006,289,81626.3848280957,2,Агент,3339,33,Специалисты среднего уровня квалификации в сфере о
1523,200021.0,24605.36111111111,36,26,21,8,85909.83333333334,3,Агент банка,2433,24,Специалисты в области информации и родственных про
1524,200040.0,31066.65,60,44,1836,170,83672.0459048819,4,Агент коммерческий,2433,24,Специалисты в области информации и родственных про
1525,200074.0,47727.27272727273,11,8,5,4,100141.33333333333,5,Агент морской,2433,24,Специалисты в области информации и родственных про
1526,200144.0,42000.0,5,4,4,1,86048.0,7,Агент по заказам населения на перевозку,4221,42,Служащие туристических и транспортных агентств осу
1527,200159.0,34250.0,56,41,1189,359,83505.52075367126,8,Агент по закупкам,3323,33,Специалисты среднего уровня квалификации в сфере о
1528,200197.0,30366.666666666668,30,21,119,42,83024.49369638793,9,Агент по организации обслуживания пассажирских авиаперевозок,4221,42,Служащие туристических и транспортных агентств осу
1529,200207.0,40000.0,1,1,6,6,84316.0,10,Агент по организации обслуживания почтово-грузовых авиаперевозок,4221,42,Служащие туристических и транспортных агентств осу
1530,200229.0,40000.0,2,2,47,5,79209.66666666666,11,Агент по передаче грузов на пограничной станции (пункте),4323,43,Служащие данной укрупненной группы выполняют преим
1531,200252.0,42000.0,4,2,13,4,82817.33333333333,12,Агент по приему заказов на билеты,4221,42,Служащие туристических и транспортных агентств осу
1532,200267.0,52608.565217391304,23,13,2359,226,95207.39089782351,13,Агент по продаже недвижимости,3334,33,Специалисты среднего уровня квалификации в сфере о
1533,200318.0,28836.885245901638,61,34,421,192,81409.7802282808,15,Агент по снабжению,3323,33,Специалисты среднего уровня квалификации в сфере о
1534,200322.0,23435.714285714286,28,24,399,84,77270.05555555558,16,Агент рекламный,2433,24,Специалисты в области информации и родственных про
1535,200341.0,22666.666666666668,75,51,5234,655,78944.26807168285,17,Агент страховой,3321,33,Специалисты среднего уровня квалификации в сфере о
1536,200356.0,25432.156862745098,51,25,3563,808,82845.90176585336,18,Агент торговый,2433,24,Специалисты в области информации и родственных про
1537,200383.0,20000.0,4,3,23,13,75748.97963448403,21,Агрометеоролог,2112,21,"Метеорологи проводят исследования, совершенствуют"
1538,200407.0,29020.797953964193,1173,885,1821,1400,83312.64826271612,22,Агроном,2132,21,Программисты разрабатывают записывают проверяют пр
1539,200479.0,34705.06060606061,66,41,76,41,85354.081300813,24,"Агроном отделения (бригады, сельскохозяйственного участка, фермы, цеха)",2132,21,Программисты разрабатывают записывают проверяют пр
1540,200483.0,31545.454545454544,11,10,20,9,84931.92592592593,25,"Агроном отделения (бригады, сельскохозяйственного участка, фермы, цеха) (средней квалификации)",3142,31,Капитаны и лоцманы осуществляют командование и упр
1541,200500.0,30526.493506493505,77,58,112,73,83406.37442922375,26,Агроном по защите растений,2132,21,Программисты разрабатывают записывают проверяют пр
1542,200515.0,25500.0,6,5,1,1,73471.66666666667,27,Агроном по защите растений (средней квалификации),3142,31,Капитаны и лоцманы осуществляют командование и упр
1543,200534.0,33705.882352941175,17,13,90,62,82455.95161290324,28,Агроном по семеноводству,2132,21,Программисты разрабатывают записывают проверяют пр
1544,200549.0,19166.666666666668,6,4,2,2,82183.0,29,Агроном по семеноводству (средней квалификации),3142,31,Капитаны и лоцманы осуществляют командование и упр
1545,200568.0,23400.0,55,46,156,69,77877.36814369506,30,Агрохимик,2132,21,Программисты разрабатывают записывают проверяют пр
1546,200572.0,22166.666666666668,6,3,7,5,80712.66666666666,31,Агрохимик (средней квалификации),3142,31,Капитаны и лоцманы осуществляют командование и упр
1547,200591.0,49075.066666666666,150,104,2,2,77697.0,32,Адвокат,2611,26,Специалисты высшего уровня квалификации осуществля
1548,200619.0,27608.06908462867,579,480,34,22,81516.01826886178,33,Административный секретарь,1112,11,Руководители (представители) органов власти и упра
1549,200623.0,27977.09244320816,10785,8995,6092,3222,80171.94957070566,34,Администратор,3341,33,Специалисты среднего уровня квалификации в сфере о
1550,200638.0,26878.434463794685,1091,883,480,323,80164.14016819348,37,Администратор гостиницы (дома отдыха),3341,33,Специалисты среднего уровня квалификации в сфере о
1551,200657.0,24819.369047619046,168,125,163,85,78296.89180976377,38,Администратор дежурный,3341,33,Специалисты среднего уровня квалификации в сфере о
1552,200680.0,29130.352941176472,629,522,820,339,80800.33668779721,39,Администратор зала,3341,33,Специалисты среднего уровня квалификации в сфере о
1553,200712.0,24945.945945945947,37,25,4,3,79687.33333333333,42,Администратор кино,3341,33,Специалисты среднего уровня квалификации в сфере о
1554,200731.0,38918.181818181816,11,10,6,6,82360.33333333333,43,Администратор суда,1112,11,Руководители (представители) органов власти и упра
1555,200779.0,50000.0,3,3,2,2,80194.33333333334,45,Администратор телевидения,3341,33,Специалисты среднего уровня квалификации в сфере о
1556,200835.0,22727.272727272728,11,8,377,344,76826.32871557097,47,Аккомпаниатор,2652,26,Специалисты высшего уровня квалификации осуществля
1557,200869.0,25597.744224422444,606,514,1719,1053,80655.37179413202,48,Акушерка,2222,22,"Стоматологи проводят исследования, разрабатывают и"
1558,200958.0,39078.56024096385,166,131,253,98,79623.75920321383,50,Артист,2652,26,Специалисты высшего уровня квалификации осуществля
1559,200981.0,26000.0,15,15,24,10,86796.26666666666,51,Артист ансамбля песни и танца,2652,26,Специалисты высшего уровня квалификации осуществля
1560,201017.0,32327.58620689655,58,52,231,61,81070.27434833269,52,Артист балета,2653,26,Специалисты высшего уровня квалификации осуществля
1561,201024.0,47920.0,10,9,15,6,87194.22222222222,53,Артист балета (солист),2653,26,Специалисты высшего уровня квалификации осуществля
1562,201109.0,36809.52380952381,42,31,120,59,83508.0972075982,59,Артист-вокалист (солист),2652,26,Специалисты высшего уровня квалификации осуществля
1563,201132.0,17714.285714285714,7,4,16,5,81384.0274326503,60,Артист вокально-инструментального ансамбля,2652,26,Специалисты высшего уровня квалификации осуществля
1564,201221.0,27228.571428571428,35,27,154,62,82680.60325669289,62,Артист драмы,2654,26,Специалисты высшего уровня квалификации осуществля
1565,201471.0,31785.714285714286,42,34,204,119,79757.45658263299,70,Артист оркестра,2652,26,Специалисты высшего уровня квалификации осуществля
1566,201486.0,34027.77777777778,18,14,35,24,81280.22222222223,71,"Артист оркестра духового, народных инструментов, эстрадно-симфонического",2652,26,Специалисты высшего уровня квалификации осуществля
1567,201626.0,34531.25,32,29,13,9,82616.62962962962,75,Артист-солист-инструменталист,2652,26,Специалисты высшего уровня квалификации осуществля
1568,201679.0,30500.0,10,8,45,26,81682.73076923077,78,Артист (кукловод) театра кукол,2654,26,Специалисты высшего уровня квалификации осуществля
1569,201683.0,31750.0,20,17,31,27,77649.61728395062,79,Артист хора,2652,26,Специалисты высшего уровня квалификации осуществля
1570,201734.0,21746.0,1,1,1,1,80576.33333333333,81,Артист эстрадного оркестра и ансамбля,2652,26,Специалисты высшего уровня квалификации осуществля
1571,201749.0,37333.333333333336,3,3,4,1,76916.33333333333,82,Артист эстрадно-инструментального ансамбля,2652,26,Специалисты высшего уровня квалификации осуществля
1572,201876.0,30217.391304347828,23,16,3,3,75177.24508276414,85,Археолог,2632,26,Специалисты высшего уровня квалификации осуществля
1573,201908.0,21769.183673469386,539,334,591,400,78198.04551436224,86,Архивариус,4411,44,Служащие данной укрупненной группы выполняют преим
1574,201931.0,22845.68484848485,165,113,332,94,79656.59647427259,87,Архивист,2621,26,Специалисты высшего уровня квалификации осуществля
1575,201965.0,38384.75445058318,1629,1240,392,214,89198.59350268594,88,Архитектор,2161,21,Специалисты в области естественных и инженерных на
1576,201999.0,43394.444444444445,90,65,729,362,81849.18565122894,89,Ассистент,2310,23,Преподаватели колледжей (средних профессиональных
1577,202239.0,26250.0,4,3,37,12,78925.72222222222,98,Ассистент режиссера,2654,26,Специалисты высшего уровня квалификации осуществля
1578,202262.0,30000.0,1,1,2,2,84420.66666666666,101,Ассистент режиссера телевидения,2654,26,Специалисты высшего уровня квалификации осуществля
1579,202417.0,65086.549382716046,162,115,152,97,86909.91893982736,108,Аудитор,2411,24,Бухгалтеры и специалисты по финансам и кредиту осу
1580,202436.0,40000.0,2,2,1,1,92853.33333333333,109,Аудитор Счетной палаты Российской Федерации,1111,11,Руководители (представители) органов власти и упра
1581,202440.0,40000.0,1,1,5,5,82746.66666666666,110,Аукционист,2414,24,"Специалисты этой классификационной группы изучают,"
1582,202498.0,77000.0,6,5,2,2,77499.33333333333,112,Аэрофотогеодезист,2165,21,Специалисты в области естественных и инженерных на
1583,203015.0,44000.0,5,5,4,4,98086.5,115,Багермейстер,3152,31,Инспекторы по безопасности здравоохранению и качес
1584,203072.0,35200.0,10,8,19,19,83277.75438596493,118,Бактериолог,2131,21,Разработчики и аналитики компьютерных (вычислитель
1585,203104.0,27454.545454545456,11,8,172,159,80333.82056916087,119,Балетмейстер,2653,26,Специалисты высшего уровня квалификации осуществля
1586,203123.0,37727.27272727273,11,5,10,10,78281.46666666667,120,Балетмейстер-постановщик,2653,26,Специалисты высшего уровня квалификации осуществля
1587,203138.0,24500.45,60,41,84,76,79733.76934863928,121,Библиограф,2622,26,Специалисты высшего уровня квалификации осуществля
1588,203161.0,23322.593096234308,956,690,2172,1303,77834.57280280681,122,Библиотекарь,2622,26,Специалисты высшего уровня квалификации осуществля
1589,203180.0,21612.22900763359,131,108,17,17,77623.11764705881,123,Библиотекарь (средней квалификации),4411,44,Служащие данной укрупненной группы выполняют преим
1590,203212.0,25509.5670781893,1215,821,101,91,84223.49084249085,124,Биолог,2131,21,Разработчики и аналитики компьютерных (вычислитель
1591,203275.0,27650.0,60,37,3,2,83925.0,126,Биохимик,2131,21,Разработчики и аналитики компьютерных (вычислитель
1592,203284.0,52500.0,2,2,2,2,92761.33333333333,127,Биржевой маклер,2413,24,Специалисты по коммерческой деятельности участвуют
1593,203301.0,89200.0,10,9,44,9,85424.92592592593,128,Брокер (торговый),3324,33,Специалисты среднего уровня квалификации в сфере о
1594,203316.0,52333.333333333336,12,8,23,8,90585.59190603656,129,Брокер (финансовый),3311,33,Специалисты среднего уровня квалификации в сфере о
1595,203341.0,30000.0,15,10,6,3,76517.0,130,Букмекер,4212,42,Кассиры банков и работники родственных профессий р
1596,203369.0,28239.234058229882,44788,34448,16067,13553,82379.8738734087,131,Бухгалтер,2411,24,Бухгалтеры и специалисты по финансам и кредиту осу
1597,203373.0,26188.040362953692,6392,5215,319,278,82426.5738815763,132,Бухгалтер (средней квалификации),3313,33,Специалисты среднего уровня квалификации в сфере о
1598,203392.0,31666.59718309859,355,271,138,130,83555.58514293554,133,Бухгалтер-ревизор,2411,24,Бухгалтеры и специалисты по финансам и кредиту осу
1599,203424.0,46388.40700808625,371,271,74,27,84995.2098765432,134,Бухгалтер-эксперт,2411,24,Бухгалтеры и специалисты по финансам и кредиту осу
1600,203871.0,35377.77777777778,27,23,41,40,77912.52671454064,136,Ведущий дискотеки,2656,26,Специалисты высшего уровня квалификации осуществля
1601,203937.0,47777.77777777778,9,6,50,28,95056.78571428571,138,Ведущий инженер по объективному контролю,2152,21,Специалисты в области естественных и инженерных на
1602,204041.0,34653.846153846156,26,22,66,34,84328.07843137253,142,Ведущий программы,2656,26,Специалисты высшего уровня квалификации осуществля
1603,204198.0,46671.875,8,6,5,5,82599.06666666667,152,Ведущий специалист в центральном аппарате федерального органа исполнительной власти,1112,11,Руководители (представители) органов власти и упра
1604,204253.0,30467.06254071661,1535,1112,4216,2770,83340.67564185787,153,Ветеринарный врач,2250,22,"Специалисты в области биологических, сельскохозяйс"
1605,204272.0,22498.1421875,640,510,1068,770,79680.69873860294,154,Ветеринарный фельдшер,3240,32,Целители и практики нетрадиционной медицины провод
1606,204304.0,49000.0,10,8,5,4,84784.66666666667,155,Водолазный специалист,2141,21,Архитекторы и инженеры по транспортному и городско
1607,204342.0,12998.98395721925,187,140,3053,611,77219.84061740528,157,Вожатый,2341,23,Специалисты высшего уровня квалификации осуществля
1608,204361.0,22353.474992421947,3299,2553,11393,6391,80307.60968115681,158,Воспитатель,2342,23,Специалисты высшего уровня квалификации осуществля
1609,204376.0,22958.273180751174,3408,2865,5962,3225,80294.47210465797,159,Воспитатель детского сада (яслей-сада),2342,23,Специалисты высшего уровня квалификации осуществля
1610,204395.0,23850.0,20,14,181,161,79093.3631707862,160,Воспитатель общежития,2330,23,
1611,204427.0,23626.25,32,19,16,13,78658.02564102564,161,Воспитатель профессионально-технического учебного заведения,2330,23,
1612,204484.0,47177.13276553106,1996,1471,13953,8602,87543.07625175807,162,Врач,2211,22,Биологи ботаники зоологи и специалисты родственных
1613,204499.0,74142.85714285714,7,6,94,59,87274.62263132702,163,Врач здравпункта,2211,22,Биологи ботаники зоологи и специалисты родственных
1614,204516.0,38461.53846153846,13,9,133,104,85893.68269230766,165,Врач-лаборант,2211,22,Биологи ботаники зоологи и специалисты родственных
1615,204520.0,32000.0,20,14,3,3,89692.88888888888,166,Врач-интерн,2211,22,Биологи ботаники зоологи и специалисты родственных
1616,204547.0,41642.0,18,15,227,196,88446.05752207397,168,Врач-методист,2221,22,Врачи проводят исследования разрабатывают и соверш
1617,204554.0,49734.408602150535,93,71,2112,1141,93522.25913781015,169,Врач общей практики (семейный),2211,22,Биологи ботаники зоологи и специалисты родственных
1618,204588.0,45092.307692307695,65,56,3690,1511,92156.46389845674,171,Врач-педиатр участковый,2211,22,Биологи ботаники зоологи и специалисты родственных
1619,204592.0,49500.0,14,9,243,134,89291.62840108117,172,Врач-педиатр городской (районный),2211,22,Биологи ботаники зоологи и специалисты родственных
1620,204605.0,39285.71428571428,21,16,15,15,81791.96012766396,173,Врач по контролю за занимающимися физкультурой и спортом,2211,22,Биологи ботаники зоологи и специалисты родственных
1621,204613.0,53184.545454545456,11,10,377,183,89980.05828779598,174,Врач приемного отделения,2211,22,Биологи ботаники зоологи и специалисты родственных
1622,204639.0,42858.142857142855,7,7,1825,995,88529.69471763213,176,Врач-специалист,2211,22,Биологи ботаники зоологи и специалисты родственных
1623,204643.0,20000.0,1,1,1,1,101547.66666666667,177,Врач-протезист по ушному протезированию,2211,22,Биологи ботаники зоологи и специалисты родственных
1624,204658.0,40034.0,12,9,281,184,89253.5051140933,178,Врач-психиатр участковый,2211,22,Биологи ботаники зоологи и специалисты родственных
1625,204677.0,27500.0,2,2,115,89,89698.07193162876,180,Врач-психиатр-нарколог участковый,2211,22,Биологи ботаники зоологи и специалисты родственных
1626,204681.0,15000.0,1,1,35,27,84044.37037037036,181,Врач-психиатр подростковый,2211,22,Биологи ботаники зоологи и специалисты родственных
1627,204696.0,27142.85714285714,7,5,174,162,88802.40946502057,182,Врач-статистик,2211,22,Биологи ботаники зоологи и специалисты родственных
1628,204713.0,40000.0,1,1,17,16,83939.29166666667,184,Врач-терапевт подростковый,2211,22,Биологи ботаники зоологи и специалисты родственных
1629,204747.0,47657.0,1,1,21,14,82461.52380952382,186,Врач-специалист учреждения госсанэпидслужбы,2211,22,Биологи ботаники зоологи и специалисты родственных
1630,204751.0,43095.07575757576,132,109,6438,2263,92330.51019769233,187,Врач-терапевт участковый,2211,22,Биологи ботаники зоологи и специалисты родственных
1631,204785.0,35000.0,2,2,12,7,110393.2857142857,189,Врач-стажер,2211,22,Биологи ботаники зоологи и специалисты родственных
1632,204802.0,40944.444444444445,36,24,808,123,92769.74525745255,190,Врач - судебно-медицинский эксперт,2211,22,Биологи ботаники зоологи и специалисты родственных
1633,204821.0,38750.0,4,2,32,20,93375.28676241463,191,Врач - судебно-психиатрический эксперт,2211,22,Биологи ботаники зоологи и специалисты родственных
1634,204836.0,48785.71428571428,14,9,282,188,89469.55392108114,192,Врач-фтизиатр участковый,2211,22,Биологи ботаники зоологи и специалисты родственных
1635,204874.0,100000.0,1,1,6,6,82627.92317970176,194,Выпускающий ответственный,2641,26,Специалисты высшего уровня квалификации осуществля
1636,205398.0,141082.5344827586,58,49,19,19,118431.07378499786,196,Генеральный директор акционерного общества,1120,11,Руководители и старшие должностные лица государств
1637,205415.0,91666.66666666667,3,3,2,2,101538.33333333334,197,Генеральный директор генеральной дирекции,1120,11,Руководители и старшие должностные лица государств
1638,205504.0,200000.0,1,1,2,2,121834.66666666667,200,Генеральный директор комбината,1120,11,Руководители и старшие должностные лица государств
1639,205576.0,118333.33333333333,6,4,2,2,92792.0,203,Генеральный директор объединения,1120,11,Руководители и старшие должностные лица государств
1640,205595.0,95000.0,4,3,3,3,102810.33333333333,204,Генеральный директор производственного объединения,1120,11,Руководители и старшие должностные лица государств
1641,205608.0,114064.98675496689,151,104,798,795,95307.04168196637,205,Генеральный директор предприятия,1120,11,Руководители и старшие должностные лица государств
